text,solution
phoebe! can't believe gave money! thought agreed totally unreasonable asked money!,5
"yeah, ask me!",3
y'know?,6
"way i'm y'know, exotic, generous stranger.",0
that's always fun be.,0
"yeah, making look bad!",3
i'm not.,6
no!,5
anything i'm making look better!,0
they'll see talking that's--i'm hit!,0
"oh hey, pheebs!",0
hey!,0
"oh hey, ross.",6
"umm, see, thinking maybe two could switch apartments phoebe's kind people.",2
something think about.,6
"yeah, okay, bad.",0
here. need borrow moisturizer.,6
what?,6
whaddya think? today's big day!,0
"oh god. okay, go bathroom, use whatever want, ever tell there.",4
thank you!,0
where's joey? mom's phone.,6
he's bathroom. think wanna go there!,3
"c'mon, we're roommates! eyes!! eyes!!",4
warned you...,6
loud?,3
"oh, would monica.",6
"hey, listen, wanna borrow coupla things, aurora spent night, really wanna make breakfast.",6
"oh, got whole night, huh?",5
"yeah, well, twenty minutes ethan, so, y'know..",6
"ooh, sense little bit resentment?",5
"no, resentment, believe me, worth it.",6
'kay?,6
y'know relationship key moments know remember rest life?,6
"well, every- single- second like aurora.. i've wasted thirty-five talking people, so, uh.. monica, help door?",6
"oh, um, chandler?",6
"y'know, the-the old monica would-would remind scrub teflon pan plastic brush...but i'm gonna that.",6
"hey monica, joey!",0
"hey joey! aww, remembered even though big star!",0
"aw, come on! it'll years forget you!",6
"joey, what's like movie set, huh?",6
dressing room?,6
chair name it?,6
"uh, well yeah-yeah, i've got going on.",6
"yeah, listen uh, want make sure tell chandler wrong!",6
uh-oh!,2
"gotta go monica, uh, sushi's here!",6
sorry that. thanks waitin'.,6
"everybody smile! okay, thanks lot! enjoy stay",0
"wow, cool, guys. entire city blacked out!",5
"mom says manhattan, parts brooklyn queens, idea coming back on.",3
"wow, guys, big.",5
pants sweater?,3
"why, mom?",3
gonna meet blackout?,3
power company guys?,3
eligible looters?,3
could talk later?,3
ok.,6
borrow phone? want call apartment check grandma. what's number?,6
"well, never call",6
‘cha doing?,6
swim.,6
chick?,6
chicks don’t swim.,6
sure?,6
don’t know. try it?,6
sure.,6
"see, told don’t swim.",6
wait. give minute.,6
"noo! oh, it’s okay, it’s okay, baby, baby, baby.",2
"taking care problem, huh?",6
guys feel safe.,6
right?,6
"okay, i’m gonna take spit bubble as, ""yeah, do!""",6
"okay, get rid dirty diaper leslie, i’ll set clean one.",6
"okay, i’m sorry.",1
didn’t mean scare you.,1
clean up.,6
okay?,6
"‘cause let’s face it, we’re monica’s.",6
broke it.,1
right.,6
"well, that’s way goes.",6
"okay, good.",6
two you?,2
leslie?,2
"well, can’t answer.",6
leslie?,6
leslie?,2
"leslie, would",1
hey!,0
hey.,6
"hey, mopping ceiling?",1
"oh, there’s banana it.",6
said bald.,3
"yeah, bald, she’s now.",6
could tell hair?,5
"don’t know, hardly ever say people.",6
"ohh, well, perfect!",3
"well i’m sorry, thought said okay.",1
"yeah, said okay thought weird bald chick. mean, y'know, girl hair got",3
"well, maybe won’t work out. maybe ross won’t like personality.",1
"why, bad personality?",6
"oh no, bonnie’s best!",0
hey!,0
hey.,6
"minute? i’d like talk something i’m, i’m really uncomfortable talking about.",2
"sure. what? uh, showering mom?",5
"actually topic mind! i’m, i’m kinda going dry spell, sex wise.",3
"whoa, like months?",5
"excellent! excellent! uh, finally, weird stuff y’know, sexually?",0
no!,5
"oooh, wrong answer.",6
"ow! ass. okay. okay. oh, shhh!",3
no! no!! it’s me! it’s me! i-i didn’t want make noise!,2
break in!!,3
"oh yeah, smokey joe got half way highway collapsed.",3
lung capacity two year old.,6
smoking?,4
well it’s unsettling.,1
"honey, wondering....",6
hmm?,6
"still that, um, navy uniform?",0
"nooo, return costume place.",1
hmm.,6
think old band uniform high school.,0
"remember sex high school, right?",1
yeah.,1
"well honey, you?",6
what?,6
"mean fun, know, fantasy type things?",6
no.,6
come gotta one!,5
ugh!,4
"mean buy bed janice’s ex-husband, that’s like betraying chandler.",3
prices.,3
hi. y'know england car would side store. woo!,0
"oh! ohhhhh! oh! phoebe, come here. aw, new bed. gotta feel bad boy.",0
"eh, monica it, feels weird, y'know, chandler’s friend... oh!",5
oh god!,5
"aw, right take bed, make friends.",0
"know, ever since little, i've able pick quarters toes.",0
"good you. uh, quarters rolls quarters?",0
"way, chandler. cut pictures. want, bag heads.",3
that's ok.,6
"oh, sure?",5
"know, could make little puppets them, could use theater cruelty.",3
can't that.,6
what? can't do?,5
really said that?,5
"well, added 'exactly like me' part...",6
"said looking someone, someone gonna tonight.",6
'tonight' tonight?,5
"well, think perfect.",0
"y'know, gonna two us, spent day taking care monkey...",6
can't remember last time got girl take care monkey.,1
"anyway, figured work i'd go pick bottle wine, go and, uh, try woo her.",0
"hey, y'know do? take back 1890's, phrase last used.",4
"car's waiting downstairs, wanted drop copies book friends. anything want lisbon?",6
"no, knowing gonna enough.",6
"alright, well, good, love you.",0
kissed best ross!...or something effect.,3
"o-kay. look, it, stupid.",1
really stupid.,3
really stupid.,1
even know happened.,1
"i'm sorry, honey, promise never happen again.",1
okay now?,2
yeah. no. no...,3
"ah, forbidden love man door.",6
"shh. it. told off, kiss, everything.",6
kidding.,5
"no, no. said ""when gonna grow start mom?""",6
oh is.,6
that’s regular dry cleaners.,6
"know, creep went date goes find new one.",4
"also find new video store, new bank, new adult bookstore, new grocery store",4
what?!,5
new grocery store.,6
universe said going meet nice guy that’s gave me?,3
get i’m going kick ass.,3
"don’t worry phoebe, you’re gonna meet someone. meet great guy, you.",6
"yeah, can. will.",6
"oh, didn’t come me.",6
kidding? get stains! okay? like,0
"oh, excuse me! think dropped s… wow!",5
what?,5
"i’m sorry, it’s you’re incredibly beautiful.",5
"oh yeah well, i’m sorry too, going do?",6
"hope don’t think i’m crazy feel like meant pick up, believe kind thing?",0
little. you’re talking.,6
would like go cup coffee?,6
i-i-i’d love to. let tell friend.,0
"ooh, ink stain! hey, watch get out?",0
must’ve left.,6
monica! stop throwing hard! we're team!,3
four hours? guys four hours?,5
that's right baby.,0
"right, let in.",6
no-no! it! don't!,2
what?,5
he's dropper!,3
"oh yeah, that's right!",3
i'm dropper!,3
"really uh-uh three person game, y'know?",6
throwing catching!,3
right.,6
oh! oh! that's hard.,5
"whoa-whoa guys, cat!",3
oh my—oh good god!,5
"give guys, know i'm going thing!",3
"baking help, huh?",6
"right, well place closed. i’ll copy later.",6
"not. uh, rach, don’t move me?",6
"whoa! whoa! whoa, joey!",5
"no-no-no-no-no-no-no-no… it’s okay, mean i—look rach, know scared whole naked thursday’s thing, don’t that!",6
"well, would easier move right across hall. wait minute, unless you’re thinking naked wednesday’s.",6
"thursday’s clearly good ya, pick day!",0
"that’s two boxes holiday macaroons. behalf brown birds america, salute you.",0
"admit chandler, backhand.",6
"excuse little one, solid backhand.",3
shielding face shrieking like girl... backhand.,4
shrieking... like marine.,6
right here. watch execute three ‘p’s championship play. power. precision. penache.,6
much phone person.,6
"yeah, so, uh, so, uh, what's deal father guy, mean, someone havin' baby somewhere, i'd wanna know it, know?",6
"hey, knick fan, interested views fatherhood? uh, no.",3
"ok, look, maybe go.",6
maybe should.,3
"good luck, uh, take care, huh?",1
know celtics problem is? let players run team.,6
"oh, true.",6
"oh, is.",6
isn't.,6
is.,6
isn't!,3
"okay ladies, ends today’s class, let’s remember, let’s safe there.",6
it’s great class.,0
thanks.,6
"yeah, yeah, watching.",6
"umm, hey, couple questions though.",6
"umm, that-that-that last move woman tripped pinned floor, what-what-what-what would next?",2
"well, would take keys try jam",6
no. no-no. no. would,3
who? attacker?,5
"i’m sorry chandler, y’know sweet guy i, don’t want hurt you.",1
"oh, wish something make feel better.",1
no-no—really?!,5
course!,0
"well, hurts bad. uh",1
"ohh, i’m sorry.",1
well maybe one thing do.,6
what?! anything! anything!,0
"well, umm, mean top head now, umm friend.",6
"actor friend would kill thought umm, umm would possible get audition movie say thursday?",2
absolutely! you-you would really feel better rejecting actor friend audition movie?,5
"well, heart wants wants. i’ll see later.",6
"okay, got that. i’ll escape there. i’ll come back here. right, come",6
"hey, guys. listen, i’m sorry hogging game before——oh god! friends unfortunate initials!",1
they’re chandler.,6
chandler sucks! couldn’t gotten good!,5
did. came price.,6
ben coming tonight can’t see this.,2
"oh come on, age seven kids already seen orgies. me?!",5
sure!,0
"okay, thinking beautiful guest room, right?",6
mahogany sleigh bed bedside tables flowers time!,0
could roll top desk comment cards people could say much loved staying here!!,0
"okay, whatever, really haven’t thought much.",6
"well, like idea.",0
obviously!,0
"thinking maybe-maybe-maybe could game room, y’know?",6
"mean buy old arcade games like uh, like",6
no.,4
"okay mean in, ""gee chandler, interesting idea. let’s discuss reject completely.""",0
"oh, i’m sorry. course mean that. interesting idea, umm, talk it, no.",4
"so, that’s it?",5
don’t think arcade games go beautiful guest room. beautiful guest room gonna filled antiques.,6
beautiful guest room?,3
"don’t anything beautiful guest room, especially since everybody know lives 30 seconds away!",3
mocking me?,3
"no, i’m mocking you, beautiful guest room.",6
"y'know, love crossword puzzles honey!",0
"aww, too. let's finish go bed.",0
"okay! there's one left, three letter word, dog",6
cat.,6
yes! smart! love you.,0
love too.,0
"never sucked, actually want know good was!",6
why?,5
know.,6
great! enter doubles tournaments!,0
that's,6
"hey. okay, gave another chance, tim",6
"no! no-no! totally incompetent. called chef recommended me. said, ""ha-ha! gotcha!""",4
"okay. okay, can’t fire today.",6
not?!,3
i’m dumping today.,6
what?! said sweet!,5
don’t pick phone.,6
"comes over! ""i’m worried you."" uck! man!",4
what? i’m allowed fire him?,5
"can’t fire dump day, he’ll kill himself.",1
"okay well then, i’ll fire today go another week.",6
"kidding?! another week sip, i’ll kill",4
"okay well, we’ll today he’ll deal it!",6
okay. question who’s gonna go first. ‘cause whoever goes second bitch.,1
final boarding call flight 664 yemen.,6
"well, i-i guess gotta go.",1
"oh, bing-a-ling. i’ll wait you. even know long you’re going gone?",1
"well, find energy source replace fuel.",6
"oh. well, i’ll right everyday. 15 yemen road, yemen.",6
"okay, good-bye. good-bye.",1
chandler?,6
no!,3
chandler!,5
janice!,5
are!,5
are!,5
"one last kiss, also-also said going leave right got plane!",1
no! no! wanna see take-off.,6
"well, guess i’m going yemen! i’m going yemen! get yemen, stay you?",0
hi!,0
hey.,6
"hey—ooh, how’s hilda? working out?",6
"ohh, new assistant working out, yes.",6
happy gave job?,6
"oh, my-my new assistant happy hired new assistant.",6
hello?,6
oh hey!,5
"you, hang second?",6
it’s producers mac c.h.e.e.s.e.,6
excuse minute?,6
"hey, funny call.",0
looking next week’s script.,6
canceled?!,5
like they’re taking air?,5
ohh.,6
"right, see monday.",6
we’re even shootin’ anymore?!!,5
"right, bye!",3
canceled mac c.h.e.e.s.e!,3
sorry.,1
i’m sorry joey.,1
would that?! good show right?!,5
it’s secluded here.,6
know. like here.,0
feel like we’re two people world. oops. sorry.,0
what’s matter honey? see little mouse?,6
"no-no! big bear! big bear outside! think i-i—would you—actually, would go check that?",2
"honey, don’t bears here.",6
"well, okay. would-would get",6
okay. i’ll right back.,6
okay. what?! here?!,5
came paul!,3
"yeah, recognize ankles!",6
get up!,3
go honey!,0
ahh. thank you!,0
diet coke,6
hell that?!,3
lesson importance unagi.,6
"ohh,",6
"perhaps. i’m curious, point girlish screams would begun",6
"right, weren’t",6
"i’m sorry take drastic measures make point, i—look, want guys safe.",6
doing?,6
i’m leaning. lean.,6
okay. (goes fluffs pillows couch.,6
brenda bee!,2
what?,5
yes! it’s flown blouse you’d better undo buttons lest sting you!,3
think know what’s going here.,4
do?,6
"look, know must hard wife lesbian, it’s wrong. you’re married.",4
totally understand.,6
"right, let's it!",0
"no, no, no. that?",5
"know, best could get them.",6
"well, people!",1
"people, people, people.",6
"let's try again, time let's watch everybody watch joey.",6
show 'em done.,6
count off.,6
decide? uncle nathan get invite not?,6
"ohh, god, nobody likes him, he’s cheap, he’d never fly london million years.",4
"yeah, invite him?",6
"hey, neat enough?",6
"yeah, they’re fine.",6
yeah?,0
"anyone asks, we’ll say ben addressed them. oh! invited rachel then?",5
sure. not?,6
really?,5
yeah?,6
don’t think i’d comfortable old lovers there.,1
"wait-wait-wait, you, think, maybe shouldn’t invite her?",2
"oh, no-no, y’know absolutely adore rachel it’s that, well might awkward you.",1
it’s absolutely decision.,6
tea?,6
yeah sure.,6
earl grey?,6
"huh? yeah, fine, invite whoever want.",6
hi.,6
hey!,0
hey! doctor?,6
"oh, everything went great.",0
good.,6
"oh hey, show picture uterus.",6
oh.,0
don’t see baby. it?,6
"oh no, know couldn’t see either first, it’s right umm… ross, lost again.",0
could help something?,6
patient i’m looking broken leg wheelchair.,6
"umm, he’s like early mid-thirties, attractive.",6
think know you’re talking about.,6
"oh yay! great! okay, room number in?",0
"i’m sorry, information restricted hospital staff",6
"uh, she’s me. dr. drake remoray.",6
dr. drake who?,6
remoray. it’s portuguese. need information. i’m doctor.,6
doctor hospital?,5
damnit woman we’re losing precious time! want man’s blood head?,3
hands.,6
hands!,6
absolutely essential tell room man assistant described staying in.,6
